district_id,CUSEC_KEY,CUSEC,CUMUN,NMUN,CPRO,NPRO,CUDIS,POP_2025
16,4421603011,4421603011,44216,Teruel,44,Teruel,4421603,1414
16,4421603012,4421603012,44216,Teruel,44,Teruel,4421603,1069
16,4421801001,4421801001,44218,Tormón,44,Teruel,4421801,28
16,4422801001,4422801001,44228,Torremocha de Jiloca,44,Teruel,4422801,117
16,4425001001,4425001001,44250,Veguillas de la Sierra,44,Teruel,4425001,27
16,4426201001,4426201001,44262,Villarroya de los Pinares,44,Teruel,4426201,160
16,4426301001,4426301001,44263,Villastar,44,Teruel,4426301,566
17,5004401001,5004401001,50044,Bardallur,50,Zaragoza,5004401,240
17,5005601001,5005601001,50056,Botorrita,50,Zaragoza,5005601,589
17,5016301003,5016301003,50163,María de Huerva,50,Zaragoza,5016301,1721
17,5018001001,5018001001,50180,Mozota,50,Zaragoza,5018001,131
17,5018201001,5018201001,50182,"Muela, La",50,Zaragoza,5018201,2635
17,5018201002,5018201002,50182,"Muela, La",50,Zaragoza,5018201,2533
17,5018201003,5018201003,50182,"Muela, La",50,Zaragoza,5018201,1557
17,5021101001,5021101001,50211,Plasencia de Jalón,50,Zaragoza,5021101,380
17,5021201001,5021201001,50212,Pleitas,50,Zaragoza,5021201,29
17,5026901001,5026901001,50269,Urrea de Jalón,50,Zaragoza,5026901,430
17,5029704065,5029704065,50297,Zaragoza,50,Zaragoza,5029704,2417
17,5029704067,5029704067,50297,Zaragoza,50,Zaragoza,5029704,2429
17,5029704068,5029704068,50297,Zaragoza,50,Zaragoza,5029704,1664
17,5029704070,5029704070,50297,Zaragoza,50,Zaragoza,5029704,2136
17,5029704073,5029704073,50297,Zaragoza,50,Zaragoza,5029704,2212
18,5029704058,5029704058,50297,Zaragoza,50,Zaragoza,5029704,1574
18,5029704059,5029704059,50297,Zaragoza,50,Zaragoza,5029704,1897
18,5029704062,5029704062,50297,Zaragoza,50,Zaragoza,5029704,2436
18,5029704063,5029704063,50297,Zaragoza,50,Zaragoza,5029704,2492
18,5029704071,5029704071,50297,Zaragoza,50,Zaragoza,5029704,1961
18,5029704072,5029704072,50297,Zaragoza,50,Zaragoza,5029704,2257
18,5029704077,5029704077,50297,Zaragoza,50,Zaragoza,5029704,1507
18,5029704079,5029704079,50297,Zaragoza,50,Zaragoza,5029704,1303
18,5029708005,5029708005,50297,Zaragoza,50,Zaragoza,5029708,1355
18,5029708014,5029708014,50297,Zaragoza,50,Zaragoza,5029708,2463
18,5029708021,5029708021,50297,Zaragoza,50,Zaragoza,5029708,2546
19,5029704010,5029704010,50297,Zaragoza,50,Zaragoza,5029704,1056
19,5029704012,5029704012,50297,Zaragoza,50,Zaragoza,5029704,932
19,5029704013,5029704013,50297,Zaragoza,50,Zaragoza,5029704,979
19,5029704014,5029704014,50297,Zaragoza,50,Zaragoza,5029704,764
19,5029704016,5029704016,50297,Zaragoza,50,Zaragoza,5029704,1387
19,5029704033,5029704033,50297,Zaragoza,50,Zaragoza,5029704,1310
19,5029704034,5029704034,50297,Zaragoza,50,Zaragoza,5029704,1076
19,5029704035,5029704035,50297,Zaragoza,50,Zaragoza,5029704,861
19,5029704036,5029704036,50297,Zaragoza,50,Zaragoza,5029704,1048
19,5029704038,5029704038,50297,Zaragoza,50,Zaragoza,5029704,1635
19,5029704052,5029704052,50297,Zaragoza,50,Zaragoza,5029704,846
19,5029709005,5029709005,50297,Zaragoza,50,Zaragoza,5029709,1272
19,5029709006,5029709006,50297,Zaragoza,50,Zaragoza,5029709,1541
19,5029709007,5029709007,50297,Zaragoza,50,Zaragoza,5029709,1416
19,5029709008,5029709008,50297,Zaragoza,50,Zaragoza,5029709,1257
19,5029709009,5029709009,50297,Zaragoza,50,Zaragoza,5029709,1172
19,5029709010,5029709010,50297,Zaragoza,50,Zaragoza,5029709,1625
20,5029703026,5029703026,50297,Zaragoza,50,Zaragoza,5029703,836
20,5029703029,5029703029,50297,Zaragoza,50,Zaragoza,5029703,1584
20,5029703030,5029703030,50297,Zaragoza,50,Zaragoza,5029703,1307
20,5029703043,5029703043,50297,Zaragoza,50,Zaragoza,5029703,1232
20,5029703045,5029703045,50297,Zaragoza,50,Zaragoza,5029703,1278
20,5029704015,5029704015,50297,Zaragoza,50,Zaragoza,5029704,815
20,5029704028,5029704028,50297,Zaragoza,50,Zaragoza,5029704,1368
20,5029704031,5029704031,50297,Zaragoza,50,Zaragoza,5029704,740
20,5029704037,5029704037,50297,Zaragoza,50,Zaragoza,5029704,1863
20,5029704039,5029704039,50297,Zaragoza,50,Zaragoza,5029704,1059
20,5029704040,5029704040,50297,Zaragoza,50,Zaragoza,5029704,1353
20,5029704041,5029704041,50297,Zaragoza,50,Zaragoza,5029704,1293
20,5029704048,5029704048,50297,Zaragoza,50,Zaragoza,5029704,1379
20,5029704049,5029704049,50297,Zaragoza,50,Zaragoza,5029704,726
20,5029704056,5029704056,50297,Zaragoza,50,Zaragoza,5029704,2135
20,5029704076,5029704076,50297,Zaragoza,50,Zaragoza,5029704,1303
21,5029710030,5029710030,50297,Zaragoza,50,Zaragoza,5029710,1667
21,5029710032,5029710032,50297,Zaragoza,50,Zaragoza,5029710,1265
21,5029710034,5029710034,50297,Zaragoza,50,Zaragoza,5029710,1047
21,5029710035,5029710035,50297,Zaragoza,50,Zaragoza,5029710,1238
21,5029710083,5029710083,50297,Zaragoza,50,Zaragoza,5029710,1171
21,5029710091,5029710091,50297,Zaragoza,50,Zaragoza,5029710,1345
21,5029711006,5029711006,50297,Zaragoza,50,Zaragoza,5029711,1403
21,5029711009,5029711009,50297,Zaragoza,50,Zaragoza,5029711,1638
21,5029711010,5029711010,50297,Zaragoza,50,Zaragoza,5029711,1542
21,5029711013,5029711013,50297,Zaragoza,50,Zaragoza,5029711,1186
21,5029711015,5029711015,50297,Zaragoza,50,Zaragoza,5029711,2520
21,5029711016,5029711016,50297,Zaragoza,50,Zaragoza,5029711,1952
21,5029711019,5029711019,50297,Zaragoza,50,Zaragoza,5029711,1638
22,5000801001,5000801001,50008,Alagón,50,Zaragoza,5000801,1175
22,5000801002,5000801002,50008,Alagón,50,Zaragoza,5000801,1998
22,5000801004,5000801004,50008,Alagón,50,Zaragoza,5000801,1894
22,5001001001,5001001001,50010,Alberite de San Juan,50,Zaragoza,5001001,78
22,5004301001,5004301001,50043,Bárboles,50,Zaragoza,5004301,277
22,5005301001,5005301001,50053,Boquiñeni,50,Zaragoza,5005301,748
22,5006401001,5006401001,50064,Cabañas de Ebro,50,Zaragoza,5006401,476
22,5010701001,5010701001,50107,Figueruelas,50,Zaragoza,5010701,1310
22,5011802001,5011802001,50118,Gallur,50,Zaragoza,5011802,1179
22,5013201001,5013201001,50132,"Joyosa, La",50,Zaragoza,5013201,1150
22,5014701001,5014701001,50147,Luceni,50,Zaragoza,5014701,1002
22,5015301001,5015301001,50153,Magallón,50,Zaragoza,5015301,1102
22,5020401001,5020401001,50204,Pedrola,50,Zaragoza,5020401,1375
22,5020901001,5020901001,50209,Pinseque,50,Zaragoza,5020901,1821
22,5020901002,5020901002,50209,Pinseque,50,Zaragoza,5020901,2776
22,5021601001,5021601001,50216,Pozuelo de Aragón,50,Zaragoza,5021601,246
22,5029712009,5029712009,50297,Zaragoza,50,Zaragoza,5029712,2145
22,5029712010,5029712010,50297,Zaragoza,50,Zaragoza,5029712,1173
23,2204601001,2204601001,22046,Ballobar,22,Huesca,2204601,870
23,2207701001,2207701001,22077,Candasnos,22,Huesca,2207701,475
23,2209401001,2209401001,22094,Chalamera,22,Huesca,2209401,119
23,2211201002,2211201002,22112,Fraga,22,Huesca,2211201,1355
23,2211201003,2211201003,22112,Fraga,22,Huesca,2211201,976
23,2211201004,2211201004,22112,Fraga,22,Huesca,2211201,988
23,2211201005,2211201005,22112,Fraga,22,Huesca,2211201,2342
23,2211201007,2211201007,22112,Fraga,22,Huesca,2211201,859
23,2211201008,2211201008,22112,Fraga,22,Huesca,2211201,2908
23,2211201009,2211201009,22112,Fraga,22,Huesca,2211201,1590
23,2211201010,2211201010,22112,Fraga,22,Huesca,2211201,1782
23,2223401001,2223401001,22234,Torrente de Cinca,22,Huesca,2223401,1077
23,2224501001,2224501001,22245,Velilla de Cinca,22,Huesca,2224501,512
23,5010501001,5010501001,50105,Fayón,50,Zaragoza,5010501,450
23,5016501001,5016501001,50165,Mequinenza,50,Zaragoza,5016501,1257
23,5016502001,5016502001,50165,Mequinenza,50,Zaragoza,5016502,982
24,2212501001,2212501001,22125,Huesca,22,Huesca,2212501,1783
24,2212501002,2212501002,22125,Huesca,22,Huesca,2212501,1418
24,2212501003,2212501003,22125,Huesca,22,Huesca,2212501,1249
24,2212502002,2212502002,22125,Huesca,22,Huesca,2212502,1923
24,2212504001,2212504001,22125,Huesca,22,Huesca,2212504,2305
24,2212504002,2212504002,22125,Huesca,22,Huesca,2212504,1309
24,2212504004,2212504004,22125,Huesca,22,Huesca,2212504,1568
24,2212506002,2212506002,22125,Huesca,22,Huesca,2212506,778
24,2212507003,2212507003,22125,Huesca,22,Huesca,2212507,1420
24,2212508002,2212508002,22125,Huesca,22,Huesca,2212508,1693
24,2212508003,2212508003,22125,Huesca,22,Huesca,2212508,1068
24,2212508004,2212508004,22125,Huesca,22,Huesca,2212508,2128
24,2222801001,2222801001,22228,Tierz,22,Huesca,2222801,823
25,5029710008,5029710008,50297,Zaragoza,50,Zaragoza,5029710,1635
25,5029710009,5029710009,50297,Zaragoza,50,Zaragoza,5029710,1104
25,5029710011,5029710011,50297,Zaragoza,50,Zaragoza,5029710,1003
25,5029710013,5029710013,50297,Zaragoza,50,Zaragoza,5029710,663
25,5029710014,5029710014,50297,Zaragoza,50,Zaragoza,5029710,1700
25,5029710015,5029710015,50297,Zaragoza,50,Zaragoza,5029710,1129
25,5029710039,5029710039,50297,Zaragoza,50,Zaragoza,5029710,1218
25,5029710042,5029710042,50297,Zaragoza,50,Zaragoza,5029710,1601
25,5029710043,5029710043,50297,Zaragoza,50,Zaragoza,5029710,1791
25,5029710045,5029710045,50297,Zaragoza,50,Zaragoza,5029710,970
25,5029710053,5029710053,50297,Zaragoza,50,Zaragoza,5029710,1985
25,5029710054,5029710054,50297,Zaragoza,50,Zaragoza,5029710,1907
25,5029710059,5029710059,50297,Zaragoza,50,Zaragoza,5029710,792
25,5029710074,5029710074,50297,Zaragoza,50,Zaragoza,5029710,1373
25,5029710094,5029710094,50297,Zaragoza,50,Zaragoza,5029710,1017
26,5003801001,5003801001,50038,Ateca,50,Zaragoza,5003801,1784
26,5004701001,5004701001,50047,Berdejo,50,Zaragoza,5004701,40
26,5005001001,5005001001,50050,Bijuesca,50,Zaragoza,5005001,95
26,5006701001,5006701001,50067,Calatayud,50,Zaragoza,5006701,1719
26,5006701002,5006701002,50067,Calatayud,50,Zaragoza,5006701,1331
26,5006701003,5006701003,50067,Calatayud,50,Zaragoza,5006701,1498
26,5006701004,5006701004,50067,Calatayud,50,Zaragoza,5006701,2209
26,5006701005,5006701005,50067,Calatayud,50,Zaragoza,5006701,1765
26,5006701006,5006701006,50067,Calatayud,50,Zaragoza,5006701,1641
26,5006702001,5006702001,50067,Calatayud,50,Zaragoza,5006702,1518
26,5006702002,5006702002,50067,Calatayud,50,Zaragoza,5006702,1391
26,5006702004,5006702004,50067,Calatayud,50,Zaragoza,5006702,1094
26,5006702005,5006702005,50067,Calatayud,50,Zaragoza,5006702,1589
26,5006703001,5006703001,50067,Calatayud,50,Zaragoza,5006703,915
26,5006704001,5006704001,50067,Calatayud,50,Zaragoza,5006704,1213
26,5009301001,5009301001,50093,Chodes,50,Zaragoza,5009301,98
26,5011001001,5011001001,50110,"Frasno, El",50,Zaragoza,5011001,370
26,5017801001,5017801001,50178,Moros,50,Zaragoza,5017801,275
26,5020201001,5020201001,50202,Paracuellos de la Ribera,50,Zaragoza,5020201,111
26,5022501001,5022501001,50225,Ricla,50,Zaragoza,5022501,1065
26,5024201001,5024201001,50242,Sediles,50,Zaragoza,5024201,109
26,5026301001,5026301001,50263,Torrijo de la Cañada,50,Zaragoza,5026301,187
26,5028601001,5028601001,50286,Villalba de Perejil,50,Zaragoza,5028601,87
26,5028701001,5028701001,50287,Villalengua,50,Zaragoza,5028701,293
26,5029301001,5029301001,50293,Villarroya de la Sierra,50,Zaragoza,5029301,397
27,5029703008,5029703008,50297,Zaragoza,50,Zaragoza,5029703,1348
27,5029703011,5029703011,50297,Zaragoza,50,Zaragoza,5029703,1633
27,5029703020,5029703020,50297,Zaragoza,50,Zaragoza,5029703,2053
27,5029703024,5029703024,50297,Zaragoza,50,Zaragoza,5029703,1634
27,5029703025,5029703025,50297,Zaragoza,50,Zaragoza,5029703,1138
27,5029703027,5029703027,50297,Zaragoza,50,Zaragoza,5029703,1238
27,5029703028,5029703028,50297,Zaragoza,50,Zaragoza,5029703,1023
27,5029703032,5029703032,50297,Zaragoza,50,Zaragoza,5029703,1506
27,5029703033,5029703033,50297,Zaragoza,50,Zaragoza,5029703,1097
27,5029703034,5029703034,50297,Zaragoza,50,Zaragoza,5029703,1489
27,5029703042,5029703042,50297,Zaragoza,50,Zaragoza,5029703,1191
27,5029703044,5029703044,50297,Zaragoza,50,Zaragoza,5029703,1075
27,5029703079,5029703079,50297,Zaragoza,50,Zaragoza,5029703,1084
27,5029704025,5029704025,50297,Zaragoza,50,Zaragoza,5029704,1323
27,5029704027,5029704027,50297,Zaragoza,50,Zaragoza,5029704,1458
28,2208301001,2208301001,22083,Castejón de Monegros,22,Huesca,2208301,458
28,2221301001,2221301001,22213,Sariñena,22,Huesca,2221301,1908
28,2221301002,2221301002,22213,Sariñena,22,Huesca,2221301,1601
28,2221301003,2221301003,22213,Sariñena,22,Huesca,2221301,610
28,4403101001,4403101001,44031,Azaila,44,Teruel,4403101,94
28,4419101001,4419101001,44191,"Puebla de Híjar, La",44,Teruel,4419101,934
28,4426501001,4426501001,44265,Vinaceite,44,Teruel,4426501,180
28,5001201001,5001201001,50012,Alborge,50,Zaragoza,5001201,104
28,5001901001,5001901001,50019,Alforque,50,Zaragoza,5001901,57
28,5002101001,5002101001,50021,Almochuel,50,Zaragoza,5002101,22
28,5002201001,5002201001,50022,"Almolda, La",50,Zaragoza,5002201,522
28,5005901001,5005901001,50059,Bujaraloz,50,Zaragoza,5005901,944
28,5007402001,5007402001,50074,Caspe,50,Zaragoza,5007402,1516
28,5007403001,5007403001,50074,Caspe,50,Zaragoza,5007403,1997
28,5007403002,5007403002,50074,Caspe,50,Zaragoza,5007403,1521
28,5008301001,5008301001,50083,Cinco Olivas,50,Zaragoza,5008301,97
28,5011901001,5011901001,50119,Gelsa,50,Zaragoza,5011901,998
28,5017001001,5017001001,50170,Monegrillo,50,Zaragoza,5017001,378
28,5019901001,5019901001,50199,Osera de Ebro,50,Zaragoza,5019901,444
28,5020801001,5020801001,50208,Pina de Ebro,50,Zaragoza,5020801,820
28,5020801002,5020801002,50208,Pina de Ebro,50,Zaragoza,5020801,1662
28,5022201002,5022201002,50222,Quinto,50,Zaragoza,5022201,756
28,5024001001,5024001001,50240,Sástago,50,Zaragoza,5024001,1068
28,5027801001,5027801001,50278,Velilla de Ebro,50,Zaragoza,5027801,207
28,5029601001,5029601001,50296,"Zaida, La",50,Zaragoza,5029601,433
29,2200801001,2200801001,22008,Albalatillo,22,Huesca,2200801,223
29,2201301001,2201301001,22013,Alberuela de Tubo,22,Huesca,2201301,270
29,2207901001,2207901001,22079,Capdesaso,22,Huesca,2207901,192
29,2208501001,2208501001,22085,Castelflorite,22,Huesca,2208501,102
29,2212401001,2212401001,22124,Huerto,22,Huesca,2212401,215
29,2213601001,2213601001,22136,Lalueza,22,Huesca,2213601,848
29,2215801002,2215801002,22158,Monzón,22,Huesca,2215801,1440
29,2215801007,2215801007,22158,Monzón,22,Huesca,2215801,1134
29,2215801008,2215801008,22158,Monzón,22,Huesca,2215801,1855
29,2217201001,2217201001,22172,Peñalba,22,Huesca,2217201,685
29,2217401001,2217401001,22174,Peralta de Alcofea,22,Huesca,2217401,573
29,2218401001,2218401001,22184,Poleñino,22,Huesca,2218401,183
29,2221701001,2221701001,22217,Sena,22,Huesca,2221701,488
29,2224201001,2224201001,22242,Valfarta,22,Huesca,2224201,54
29,2225101001,2225101001,22251,Villanueva de Sigena,22,Huesca,2225101,342
29,2290301001,2290301001,22903,San Miguel del Cinca,22,Huesca,2290301,777
29,4401305002,4401305002,44013,Alcañiz,44,Teruel,4401305,2364
29,4406701001,4406701001,44067,Castelnou,44,Teruel,4406701,92
29,5007401001,5007401001,50074,Caspe,50,Zaragoza,5007401,1767
29,5007404001,5007404001,50074,Caspe,50,Zaragoza,5007404,1384
29,5007404002,5007404002,50074,Caspe,50,Zaragoza,5007404,2220
29,5009201001,5009201001,50092,Chiprana,50,Zaragoza,5009201,505
29,5010101001,5010101001,50101,Escatrón,50,Zaragoza,5010101,1191
30,4402001001,4402001001,44020,Alpeñés,44,Teruel,4402001,27
30,4403401001,4403401001,44034,Bañón,44,Teruel,4403401,152
30,4403501001,4403501001,44035,Barrachina,44,Teruel,4403501,113
30,4403901001,4403901001,44039,Bello,44,Teruel,4403901,203
30,4405001001,4405001001,44050,Calamocha,44,Teruel,4405001,2069
30,4405001002,4405001002,44050,Calamocha,44,Teruel,4405001,1993
30,4405001003,4405001003,44050,Calamocha,44,Teruel,4405001,566
30,4411201001,4411201001,44112,Fuentes Claras,44,Teruel,4411201,427
30,4416801001,4416801001,44168,Odón,44,Teruel,4416801,194
30,4420701001,4420701001,44207,San Martín del Río,44,Teruel,4420701,137
30,4422001001,4422001001,44220,Torralba de los Sisones,44,Teruel,4422001,145
30,4422701001,4422701001,44227,Torre los Negros,44,Teruel,4422701,77
30,4423201001,4423201001,44232,Torrijo del Campo,44,Teruel,4423201,509
30,5000201001,5000201001,50002,Acered,50,Zaragoza,5000201,134
30,5000401001,5000401001,50004,Aguarón,50,Zaragoza,5000401,604
30,5001501001,5001501001,50015,Alconchel de Ariza,50,Zaragoza,5001501,79
30,5002001001,5002001001,50020,Alhama de Aragón,50,Zaragoza,5002001,918
30,5002601001,5002601001,50026,Alpartir,50,Zaragoza,5002601,605
30,5003401001,5003401001,50034,Ariza,50,Zaragoza,5003401,1089
30,5003701001,5003701001,50037,Atea,50,Zaragoza,5003701,143
30,5004601001,5004601001,50046,Belmonte de Gracián,50,Zaragoza,5004601,184
30,5004801001,5004801001,50048,Berrueco,50,Zaragoza,5004801,32
30,5005401001,5005401001,50054,Bordalba,50,Zaragoza,5005401,47
30,5005801001,5005801001,50058,Bubierca,50,Zaragoza,5005801,66
30,5006501001,5006501001,50065,Cabolafuente,50,Zaragoza,5006501,50
30,5007001001,5007001001,50070,Calmarza,50,Zaragoza,5007001,57
30,5007101001,5007101001,50071,Campillo de Aragón,50,Zaragoza,5007101,114
30,5007201001,5007201001,50072,Carenas,50,Zaragoza,5007201,170
30,5007302001,5007302001,50073,Cariñena,50,Zaragoza,5007302,1103
30,5007501001,5007501001,50075,Castejón de Alarba,50,Zaragoza,5007501,74
30,5007601001,5007601001,50076,Castejón de las Armas,50,Zaragoza,5007601,88
30,5008101001,5008101001,50081,Cetina,50,Zaragoza,5008101,536
30,5008701001,5008701001,50087,Contamina,50,Zaragoza,5008701,34
30,5009101001,5009101001,50091,"Cuerlas, Las",50,Zaragoza,5009101,44
30,5009601001,5009601001,50096,Embid de Ariza,50,Zaragoza,5009601,28
30,5009801001,5009801001,50098,Encinacorba,50,Zaragoza,5009801,175
30,5012001001,5012001001,50120,Godojos,50,Zaragoza,5012001,55
30,5012501001,5012501001,50125,Ibdes,50,Zaragoza,5012501,355
30,5012901001,5012901001,50129,Jaraba,50,Zaragoza,5012901,292
30,5013101001,5013101001,50131,Jaulín,50,Zaragoza,5013101,305
30,5013401001,5013401001,50134,Langa del Castillo,50,Zaragoza,5013401,110
30,5014301001,5014301001,50143,Longares,50,Zaragoza,5014301,805
30,5015401001,5015401001,50154,Mainar,50,Zaragoza,5015401,162
30,5015901001,5015901001,50159,Maluenda,50,Zaragoza,5015901,896
30,5016201001,5016201001,50162,Mara,50,Zaragoza,5016201,161
30,5016701001,5016701001,50167,Mezalocha,50,Zaragoza,5016701,197
30,5017201001,5017201001,50172,Monreal de Ariza,50,Zaragoza,5017201,175
30,5017401001,5017401001,50174,Montón,50,Zaragoza,5017401,88
30,5017501001,5017501001,50175,Morata de Jalón,50,Zaragoza,5017501,1102
30,5018301001,5018301001,50183,Munébrega,50,Zaragoza,5018301,357
30,5018801001,5018801001,50188,Nombrevilla,50,Zaragoza,5018801,40
30,5019201001,5019201001,50192,Nuévalos,50,Zaragoza,5019201,325
30,5019401001,5019401001,50194,Olvés,50,Zaragoza,5019401,108
30,5019601001,5019601001,50196,Orera,50,Zaragoza,5019601,103
30,5020101001,5020101001,50201,Paracuellos de Jiloca,50,Zaragoza,5020101,612
30,5021501001,5021501001,50215,Pozuel de Ariza,50,Zaragoza,5021501,15
30,5022401001,5022401001,50224,Retascón,50,Zaragoza,5022401,78
30,5023601001,5023601001,50236,Santa Cruz de Grío,50,Zaragoza,5023601,96
30,5024601001,5024601001,50246,Sisamón,50,Zaragoza,5024601,50
30,5025301001,5025301001,50253,Terrer,50,Zaragoza,5025301,583
30,5025501001,5025501001,50255,Tobed,50,Zaragoza,5025501,197
30,5025901001,5025901001,50259,Torrehermosa,50,Zaragoza,5025901,69
30,5027101001,5027101001,50271,Used,50,Zaragoza,5027101,250
30,5027301001,5027301001,50273,Valdehorna,50,Zaragoza,5027301,29
30,5027401001,5027401001,50274,Val de San Martín,50,Zaragoza,5027401,56
30,5027701001,5027701001,50277,Valtorres,50,Zaragoza,5027701,68
30,5027901001,5027901001,50279,Velilla de Jiloca,50,Zaragoza,5027901,92
30,5028201001,5028201001,50282,"Vilueña, La",50,Zaragoza,5028201,60
30,5028401001,5028401001,50284,Villafeliche,50,Zaragoza,5028401,162
31,5029708003,5029708003,50297,Zaragoza,50,Zaragoza,5029708,1183
31,5029708004,5029708004,50297,Zaragoza,50,Zaragoza,5029708,2116
31,5029708007,5029708007,50297,Zaragoza,50,Zaragoza,5029708,1373
31,5029708008,5029708008,50297,Zaragoza,50,Zaragoza,5029708,1244
31,5029708009,5029708009,50297,Zaragoza,50,Zaragoza,5029708,1554
31,5029708012,5029708012,50297,Zaragoza,50,Zaragoza,5029708,1612
31,5029708017,5029708017,50297,Zaragoza,50,Zaragoza,5029708,1973
31,5029708018,5029708018,50297,Zaragoza,50,Zaragoza,5029708,1983
31,5029708020,5029708020,50297,Zaragoza,50,Zaragoza,5029708,1615
31,5029708024,5029708024,50297,Zaragoza,50,Zaragoza,5029708,1642
31,5029708026,5029708026,50297,Zaragoza,50,Zaragoza,5029708,1873
31,5029708028,5029708028,50297,Zaragoza,50,Zaragoza,5029708,1946
31,5029708029,5029708029,50297,Zaragoza,50,Zaragoza,5029708,1186
32,2200101001,2200101001,22001,Abiego,22,Huesca,2200101,259
32,2200201001,2200201001,22002,Abizanda,22,Huesca,2200201,161
32,2200301001,2200301001,22003,Adahuesca,22,Huesca,2200301,196
32,2202401001,2202401001,22024,Alquézar,22,Huesca,2202401,325
32,2204801006,2204801006,22048,Barbastro,22,Huesca,2204801,1346
32,2204801012,2204801012,22048,Barbastro,22,Huesca,2204801,1312
32,2205101001,2205101001,22051,Bárcabo,22,Huesca,2205101,116
32,2205301001,2205301001,22053,Benabarre,22,Huesca,2205301,1146
32,2205401001,2205401001,22054,Benasque,22,Huesca,2205401,2366
32,2205701001,2205701001,22057,Bielsa,22,Huesca,2205701,478
32,2207401001,2207401001,22074,Campo,22,Huesca,2207401,496
32,2208401001,2208401001,22084,Castejón de Sos,22,Huesca,2208401,834
32,2209001001,2209001001,22090,Colungo,22,Huesca,2209001,127
32,2210201001,2210201001,22102,Estada,22,Huesca,2210201,215
32,2210301001,2210301001,22103,Estadilla,22,Huesca,2210301,810
32,2210701001,2210701001,22107,Fanlo,22,Huesca,2210701,113
32,2211001001,2211001001,22110,Fonz,22,Huesca,2211001,886
32,2211101001,2211101001,22111,Foradada del Toscar,22,Huesca,2211101,163
32,2211401001,2211401001,22114,Gistaín,22,Huesca,2211401,114
32,2211501001,2211501001,22115,"Grado, El",22,Huesca,2211501,382
32,2211701001,2211701001,22117,Graus,22,Huesca,2211701,1681
32,2211701002,2211701002,22117,Graus,22,Huesca,2211701,1720
32,2213301001,2213301001,22133,Labuerda,22,Huesca,2213301,176
32,2214401001,2214401001,22144,Laspuña,22,Huesca,2214401,279
32,2216001001,2216001001,22160,Naval,22,Huesca,2216001,279
32,2216401001,2216401001,22164,Olvena,22,Huesca,2216401,63
32,2216801001,2216801001,22168,Palo,22,Huesca,2216801,31
32,2217701001,2217701001,22177,Perarrúa,22,Huesca,2217701,116
32,2218201001,2218201001,22182,Plan,22,Huesca,2218201,274
32,2218701001,2218701001,22187,"Puebla de Castro, La",22,Huesca,2218701,427
32,2218901001,2218901001,22189,Puértolas,22,Huesca,2218901,219
32,2219001001,2219001001,22190,"Pueyo de Araguás, El",22,Huesca,2219001,178
32,2220001001,2220001001,22200,Sahún,22,Huesca,2220001,322
32,2220701001,2220701001,22207,San Juan de Plan,22,Huesca,2220701,145
32,2221201001,2221201001,22212,Santaliestra y San Quílez,22,Huesca,2221201,78
32,2221401001,2221401001,22214,Secastilla,22,Huesca,2221401,142
32,2222101001,2222101001,22221,Sesué,22,Huesca,2222101,120
32,2222701001,2222701001,22227,Tella-Sin,22,Huesca,2222701,207
32,2224901001,2224901001,22249,Villanova,22,Huesca,2224901,171
32,2290801001,2290801001,22908,Hoz y Costean,22,Huesca,2290801,225
33,5008901002,5008901002,50089,Cuarte de Huerva,50,Zaragoza,5008901,1621
33,5008901003,5008901003,50089,Cuarte de Huerva,50,Zaragoza,5008901,2498
33,5008901007,5008901007,50089,Cuarte de Huerva,50,Zaragoza,5008901,1998
33,5029704042,5029704042,50297,Zaragoza,50,Zaragoza,5029704,2162
33,5029704053,5029704053,50297,Zaragoza,50,Zaragoza,5029704,1554
33,5029704057,5029704057,50297,Zaragoza,50,Zaragoza,5029704,962
33,5029704061,5029704061,50297,Zaragoza,50,Zaragoza,5029704,1749
33,5029708011,5029708011,50297,Zaragoza,50,Zaragoza,5029708,1664
33,5029708013,5029708013,50297,Zaragoza,50,Zaragoza,5029708,1661
33,5029708019,5029708019,50297,Zaragoza,50,Zaragoza,5029708,1506
33,5029708022,5029708022,50297,Zaragoza,50,Zaragoza,5029708,1411
33,5029708023,5029708023,50297,Zaragoza,50,Zaragoza,5029708,1513
33,5029708027,5029708027,50297,Zaragoza,50,Zaragoza,5029708,1941
34,5029701004,5029701004,50297,Zaragoza,50,Zaragoza,5029701,1659
34,5029701005,5029701005,50297,Zaragoza,50,Zaragoza,5029701,1638
34,5029701033,5029701033,50297,Zaragoza,50,Zaragoza,5029701,1160
34,5029706008,5029706008,50297,Zaragoza,50,Zaragoza,5029706,1195
34,5029706009,5029706009,50297,Zaragoza,50,Zaragoza,5029706,1126
34,5029706018,5029706018,50297,Zaragoza,50,Zaragoza,5029706,834
34,5029706020,5029706020,50297,Zaragoza,50,Zaragoza,5029706,1259
34,5029706022,5029706022,50297,Zaragoza,50,Zaragoza,5029706,1574
34,5029706024,5029706024,50297,Zaragoza,50,Zaragoza,5029706,1581
34,5029706025,5029706025,50297,Zaragoza,50,Zaragoza,5029706,1145
34,5029706039,5029706039,50297,Zaragoza,50,Zaragoza,5029706,1154
34,5029710024,5029710024,50297,Zaragoza,50,Zaragoza,5029710,730
34,5029710026,5029710026,50297,Zaragoza,50,Zaragoza,5029710,1085
34,5029710038,5029710038,50297,Zaragoza,50,Zaragoza,5029710,1094
34,5029710084,5029710084,50297,Zaragoza,50,Zaragoza,5029710,1368
